CLASSE_ID,GENERO_ID,DESCRICAO
122,283,SALSICHA HOT DOG LEBON CORADA CONGELADA PACOTE 4KG CX C/4
122,283,SALSICHA CARIOCA VIENA LATA 180G CX C/24
122,283,SALSICHAS MEICA FRANKFURTER PACOTE 250G
122,283,SALSICHA DE FRANGO PERDIGAO PACOTE 500G CX C/12
122,283,SALSICHA ODERICH AO MOLHO LATA 310G
122,283,SALSICHA BORDON MOLHO LATA 300G
122,283,SALSICHA COOPAVEL CONGELADA PACOTE 1KG
122,283,SALSICHA HOT DOG SADIA PACOTE 20KG
122,283,SALSICHA HOT DOG REZENDE PACOTE 1KG
122,283,SALSICHA HOT DOG COOPAVEL CONGELADA PACOTE 5KG CX C/10KG
122,283,SALSICHA HOT DOG DUBOI PACOTE 10KG
122,283,SALSICHA HOT DOG PERDIGAO SHD PACOTE 500G CX C/12
122,283,SALSICHA AURORA CONGELADA PACOTE 3KG CX C/8
122,283,SALSICHA REZENDE CONGELADA PACOTE 1KG
122,283,SALSICHA HOT DOG SADIA RESFRIADA PACOTE 500G CX C/6KG
122,283,SALSICHA DUBOI CONGELADA PACOTE 5KG
122,283,SALSICHA HOT DOG AVIVAR CONGELADA PACOTE 1KG
122,283,SALSICHA HOT DOG CANCAO CONGELADA PACOTE 3KG
122,283,SALSICHA HOT DOG DUBOI PACOTE 1KG CX C/10
122,283,SALSICHA WILSON CONGELADA 1KG
122,283,SALSICHA 1KG
122,283,SALSICHA HOT DOG PERDIGAO CONGELADA PACOTE 5KG
122,283,SALSICHA BORDON AO MOLHO LATA 830G
122,283,SALSICHA HOT DOG PERDIGAO RESFRIADA PACOTE 1KG
122,283,SALSICHA HOT DOG PERDIGAO PACOTE 5KG CX C/4
122,283,SALSICHA HOT DOG PERDIGAO PACOTE 6KG CX C/12
122,283,SALSICHA HOT DOG SADIA PACOTE 3KG CX C/6KG
122,283,SALSICHA SUPERBOM VEGETAL LATA 300G
122,283,SALSICHA VIENA PERDIGAO PCT C/12 CX C/6KG
122,283,SALSICHA HOT DOG GOSTOSINHA PACOTE 3KG
122,283,SALSICHA HOT DOG AURORA PACOTE 3KG
122,283,SALSICHA HOT DOG REZENDE CONGELADA PACOTE 5KG
122,283,SALSICHA SADIA PERU LIGHT PACOTE 500G CX C/12
122,283,SALSICHA HOT DOG AURORA PACOTE 3KG CX C/8
122,283,SALSICHA HOT DOG CONGELADA AVIVAR PACOTE 5KG PCT C/20
122,283,SALSICHA HOT DOG COPACOL CONGELADA PACOTE 3KG
122,283,SALSICHA ANGLO TIPO VIENA LATA 180G
122,306,COCO RALADO BOM COCO UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO RALADO SWEET UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO RALADO BOM COCO UMIDO E ADOCADO PACOTE 50G CX C/50
122,306,COCO RALADO SOCOCO DESIDRATADO E PARCIALMENTE DESENGORDURADO PACOTE 100G
122,306,COCO RALADO COCO DO VALE UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO ZAELI NATURAL PACOTE 50G CX C/48
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO DUCOCO UMIDO E ADOCADO PACOTE 100G
122,306,COCO EM FLOCOS SOCOCO INTEGRAL SEM ACUCAR PACOTE 100G CX C/24
122,306,COCO EM FLOCOS FLOCOCO DESIDRATADO PACOTE 100G CX C/24
122,306,COCO RALADO DUCOCO UMIDO E ADOCADO PACOTE 50G CX C/48
122,306,COCO RALADO SWEET UMIDO E ADOCADO PACOTE 100G
122,306,COCO EM FLOCOS DUCOCO UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO TAMBAU UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO DUCOCO PACOTE 1KG CX C/10
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 100G CX C/6
122,306,COCO EM FLOCOS SWEET UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO SUPER COCO DESIDRATADO FINO PACOTE 5KG
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 50G CX C/48
122,306,COCO RALADO SOCOCO DESIDRATADO E PARCIALMENTE DESNATADO PACOTE 50G
122,306,COCO RALADO DUCOCO DESIDRATADO SEM ACUCAR PACOTE 100G
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 50G CX C/6
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO RALADO SABOR DO NORDESTE UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO COCO DO VALE PARCIALMENTE DESENGORDURADO PACOTE 50G
122,306,COCO RALADO MAIS COCO UMIDO E ADOCADO PACOTE 50G CX C/50
122,306,COCO EM FLOCOS SWEET UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO EM FLOCOS FLOCOCO DESIDRATADO PACOTE 100G
122,306,COCO RALADO DR OETKER ADOCADO PACOTE 100G
122,306,COCO RALADO BOM COCO UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO COCO DO VALE UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO DUCOCO UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO EM FLOCOS ZAELI PACOTE 100G CX C/20
122,306,COCO RALADO MAIS COCO UMIDO E ADOCADO PACOTE 100G CX C/24
122,306,COCO RALADO ZAELI NATURAL PACOTE 100G CX C/24
122,306,COCO RALADO COCO DO VALE PARCIALMENTE DESENGORDURADO PACOTE 100G
122,306,COCO EM FLOCOS SWEET FLOCO QUEIMADO E ADOCADO PACOTE 100G
122,306,COCO RALADO SABOR DO NORDESTE UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO MAIS COCO UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO DIKOKO MEDIO UMIDO E ADOCADO SACA 5KG
122,306,COCO RALADO MENINA UMIDO E ADOCADO PACOTE 100G
122,306,COCO RALADO DUCOCO UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO COCO DO VALE UMIDO E ADOCADO PACOTE 50G CX C/48
122,306,COCO RALADO SUPER COCO DESIDRATADO MEDIO PACOTE 1KG
122,306,COCO RALADO DUCOCO PACOTE 1KG
122,306,COCO RALADO BRAZIL UP FINO UMIDO E ADOCADO SACA 5KG
122,306,COCO EM FLOCOS DUCOCO QUEIMADO E ADOCADO PACOTE 100G
122,306,COCO RALADO MAIS COCO UMIDO E ADOCADO PACOTE 50G
122,306,COCO RALADO DUCOCO UMIDO E ADOCADO PACOTE 1KG CX C/10
122,306,COCO EM FLOCOS BRAZIL UP UMIDO E ADOCADO SACA 5KG
122,306,COCO RALADO DUCOCO DESIDRATADO SEM ACUCAR PACOTE 50G
122,306,COCO RALADO SOCOCO PACOTE 100G
122,306,COCO RALADO BOM COCO UMIDO E ADOCADO PACOTE 50G
122,306,CEREJA EM CALDA RAIOLA POTE 125G
122,306,AMEIXA EM CALDA PREDILECTA LATA 400G CX C/12
122,306,AMEIXA EM CALDA TOZZI LATA 150G CX C/24
122,306,AMEIXA EM CALDA OLE LATA 400G CX C/12
122,306,CEREJA EM CALDA PREDILECTA POTE 100G
122,306,"CEREJA EM CALDA SAINT PAUL COM TALO LATA 2,2KG"
122,306,CEREJA EM CALDA VALE FERTIL POTE 110G
122,306,AMEIXA EM CALDA TOZZI LATA 400G CX C/12
122,306,CEREJA EM CALDA LA VIOLETERA POTE 125G
122,306,"CEREJA EM CALDA CERELIS ALISPEC POTE 1,01KG"
122,306,AMEIXA EM CALDA PREDILECTA LATA 150G CX C/24
122,306,AMEIXA EM CALDA ODERICH LATA 450G CX C/12
122,306,AMEIXA EM CALDA DIZA LATA 400G
122,306,CEREJA EM CALDA PAGANINI POTE 100G
122,306,AMEIXA EM CALDA ODERICH LATA 150G
122,306,PESSEGO EM CALDA PREDILECTA LATA 400G
122,306,AMEIXA EM CALDA DIZA LATA 150G
122,306,AMEIXA EM CALDA CEPERA LATA 400G
122,306,FIGO EM CALDA PREDILECTA LATA 400G
122,306,PESSEGO EM CALDA ARO LATA 450G
122,306,PESSEGO EM CALDA VEGA ESPECIAL LATA 450G
122,306,AMEIXA EM CALDA CEPERA LATA 150G CX C/24
122,306,AMEIXA EM CALDA PREDILECTA LATA 400G
122,306,PESSEGO EM CALDA OLE METADES LATA 450G
122,306,FIGO EM CALDA CEPERA LATA 400G
122,306,CEREJA EM CALDA QUALITA POTE 100G
122,306,AMEIXA EM CALDA ODERICH LATA 150G CX C/24
122,306,AMEIXA EM CALDA PREDILECTA LATA 150G
122,306,AMEIXA EM CALDA OLE LATA 150G
122,306,AMEIXA EM CALDA OLE LATA 400G
122,306,FIGO EM CALDA QUALITA LATA 450G
122,306,PESSEGO EM CALDA ODERICH ESPECIAL LATA 450G
122,306,ABACAXI EM CALDA QUALITA LATA 400G
122,306,AMEIXA EM CALDA CEPERA LATA 150G
122,306,AMEIXA EM CALDA OLE LATA 150G CX C/12
122,306,AMEIXA EM CALDA QUERO LATA 330G
122,306,AMEIXA EM CALDA TOZZI LATA 400G
122,306,ABACAXI EM CALDA PREDILECTA LATA 400G
122,306,AMEIXA EM CALDA TOZZI LATA 150G
122,306,ABACAXI EM CALDA OLE LATA 400G
122,306,LEITE DE COCO SOCOCO TRADICIONAL CAIXA 200ML
122,306,LEITE DE COCO SOCOCO LIGHT GARRAFA 200ML
122,306,LEITE DE COCO DUCOCO GARRAFA 500ML
122,306,LEITE DE COCO DUCOCO LIGHT GARRAFA 500ML CX C/12
122,306,LEITE DE COCO DUCOCO CAIXA 200ML CX C/27
122,306,LEITE DE COCO SOCOCO TRADICIONAL GARRAFA 200ML CX C/24
122,306,LEITE DE COCO SABOR NORDESTINO GARRAFA 500ML CX C/12
122,306,LEITE DE COCO COCO DO VALE LIGHT GARRAFA 500ML
122,306,LEITE DE COCO COCO DO VALE REDUZIDO TEOR DE GORDURA GARRAFA 500ML CX C/12
122,306,LEITE DE COCO DUCOCO LIGHT GARRAFA 200ML CX C/24
122,306,LEITE DE COCO COCO DO VALE PREMIUM GARRAFA 200ML
122,306,LEITE DE COCO COCO DO VALE LIGHT GARRAFA 200ML CX C/24
122,306,LEITE DE COCO SOCOCO LIGHT GARRAFA 200ML CX C/24
122,306,LEITE DE COCO DUCOCO GARRAFA 200ML
122,306,LEITE DE COCO SABOR DO NORDESTE REDUZIDO TEOR DE GORDURA GARRAFA 200ML CX C/24
122,306,LEITE DE COCO COCO DO VALE TRADICIONAL GARRAFA 500ML
122,306,LEITE DE COCO MAIS COCO GARRAFA 500ML CX C/12
122,306,LEITE DE COCO DUCOCO CAIXA 200ML
122,306,LEITE DE COCO COCO DO VALE LIGHT GARRAFA 200ML
122,306,LEITE DE COCO SABOR NORDESTINO GARRAFA 200ML CX C/24
122,306,LEITE DE COCO COCO DO VALE TRADICIONAL GARRAFA 200ML
122,306,LEITE DE COCO MENINA CAIXA 200ML
122,306,LEITE DE COCO TAMBAU GARRAFA 200ML
122,306,LEITE DE COCO MENINA GARRAFA 500ML CX C/12
122,306,LEITE DE COCO COCO DO VALE REDUZIDO TEOR DE GORDURA GARRAFA 200ML
122,306,LEITE DE COCO QUALITA GARRAFA 200ML CX C/24
122,306,LEITE DE COCO MENINA CAIXA 200ML CX C/27
122,306,LEITE DE COCO BOM COCO GARRAFA 500ML
122,306,LEITE DE COCO SOCOCO REDUZIDO TEOR CALORICO GARRAFA 500ML
122,306,LEITE DE COCO TAMBAU GARRAFA 500ML
122,306,LEITE DE COCO DUCOCO LIGHT GARRAFA 500ML
122,306,LEITE DE COCO SABOR NORDESTE GARRAFA 500ML
122,306,LEITE DE COCO DUCOCO CAIXA 1L CX C/12
122,306,LEITE DE COCO ADEL COCO GARRAFA 600ML
122,306,LEITE DE COCO ADEL COCO GARRAFA 500ML
122,306,LEITE DE COCO MAIS COCO GARRAFA 200ML
122,306,LEITE DE COCO DUCOCO LIGHT GARRAFA 200ML
122,306,LEITE DE COCO SOCOCO LIGHT GARRAFA 500ML
122,306,LEITE DE COCO ADEL COCO GARRAFA 500ML CX C/12
122,306,LEITE DE COCO SOCOCO REDUZIDO TEOR CALORICO GARRAFA 200ML
122,306,LEITE DE COCO MENINA GARRAFA 500ML
122,306,LEITE DE COCO SOCOCO TRADICIONAL CAIXA 1L
122,306,LEITE DE COCO DUCOCO CAIXA 1L
122,306,LEITE DE COCO MENINA GARRAFA 200ML CX C/24
122,306,LEITE DE COCO COCO DO VALE REDUZIDO TEOR DE GORDURA PET 1L CX C/12
122,306,LEITE DE COCO BOM COCO PET 200ML
122,306,LEITE DE COCO DUCOCO GARRAFA 200ML CX C/24
122,306,LEITE DE COCO COCO DO VALE REDUZIDO TEOR DE GORDURA GARRAFA 200ML CX C/24
122,306,LEITE DE COCO SABOR DO NORDESTE GARRAFA 200ML
122,306,LEITE DE COCO MAIS COCO GARRAFA 200ML CX C/24
122,306,LEITE DE COCO SOCOCO LIGHT CAIXA 200ML
122,306,LEITE DE COCO SOCOCO TRADICIONAL GARRAFA 500ML
122,306,LEITE DE COCO DUCOCO GARRAFA 600ML
122,306,LEITE DE COCO SOCOCO REDUZIDO TEOR CALORICO GARRAFA 200ML CX C/24
122,306,LEITE DE COCO SABOR DO NORDESTE GARRAFA 500ML CX C/12
122,306,LEITE DE COCO MAIS COCO GARRAFA 500ML
122,306,LEITE DE COCO DUCOCO GARRAFA 600ML CX C/12
122,306,LEITE DE COCO BOM COCO PET 200ML CX C/24
122,306,LEITE DE COCO MENINA GARRAFA 200ML
122,306,LEITE DE COCO SOCOCO TRADICIONAL GARRAFA 500ML CX C/12
122,306,LEITE DE COCO BOM COCO GARRAFA 500ML CX C/12
122,306,LEITE DE COCO SOCOCO TRADICIONAL GARRAFA 200ML
122,306,LEITE DE COCO COCO DO VALE REDUZIDO TEOR DE GORDURA GARRAFA 500ML
122,306,FRUTA CRISTALIZADA LA VIOLETERA PACOTE 250G
122,306,FRUTAS CRISTALIZADAS SICOLA CAIXA 1KG
122,306,POLPA DE FRUTA CANAA MANGA PACOTE 400G
122,306,POLPA DE FRUTA ICEFRUIT GOIABA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA ACEROLA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA BRASFRUT CAJA PACOTE 100G FD C/12
122,306,POLPA DE FRUTA VITA FRUTAS AMEIXA PACOTE 500G
122,306,POLPA DE FRUTA CANAA MARACUJA PACOTE 400G
122,306,POLPA DE FRUTA DOCE MEL CAJA PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA AMEIXA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA CAJU PACOTE 400G
122,306,POLPA DE FRUTA NOSSA FRUTA GRAVIOLA PACOTE 1KG
122,306,POLPA DE FRUTA ICEFRUIT ACAI PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA ACAI PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA TAMARINDO PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA SAPOTI PACOTE 400G
122,306,POLPA DE FRUTA ICEFRUIT MANGA PACOTE 400G
122,306,POLPA DE FRUTA CANAA MANGA PACOTE 400G FD C/6
122,306,POLPA DE FRUTA ALI POLPA ACEROLA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA TANGERINA PACOTE 400G
122,306,POLPA DE FRUTA BESSA CAJA PACOTE 1KG
122,306,POLPA DE FRUTA FRUTABOA MARACUJA PACOTE 500G
122,306,POLPA DE FRUTA VITA FRUTAS MANGA PACOTE 500G
122,306,POLPA DE FRUTA MAXFRUT AMEIXA PACOTE 400G
122,306,POLPA DE FRUTA CANAA GOIABA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA MAXFRUT CAJA PACOTE 400G
122,306,POLPA DE FRUTA VITA FRUTAS ABACAXI PACOTE 500G
122,306,POLPA DE FRUTA NOSSA FRUTA PACOTE 200G
122,306,POLPA DE FRUTA POMAR DA POLPA UVA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA ABACAXI PACOTE 400G
122,306,POLPA DE FRUTA NOSSA FRUTA CAJU PACOTE 1KG
122,306,POLPA DE FRUTA NOSSA FRUTA MARACUJA PACOTE 1KG
122,306,POLPA DE FRUTA DOCE MEL GRAVIOLA PACOTE 1KG
122,306,POLPA DE FRUTA VITA FRUTAS CAJA PACOTE 500G
122,306,POLPA DE FRUTA CANAA GRAVIOLA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA ALI POLPA SAPOTI PACOTE 400G FD C/20
122,306,POLPA DE FRUTA CANAA UVA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA ICEFRUIT ABACAXI PACOTE 400G
122,306,POLPA DE FRUTA BRASFRUT GOIABA PACOTE 100G FD C/12
122,306,POLPA DE FRUTA FRUTABOA GOIABA PACOTE 500G
122,306,POLPA DE FRUTA ALI POLPA CAJA PACOTE 400G
122,306,POLPA DE FRUTA CANAA MANGA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA ALI POLPA GRAVIOLA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA ALI POLPA MANGA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA CANAA ACEROLA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA ICEFRUIT TANGERINA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA CAJA PACOTE 400G
122,306,POLPA DE FRUTA VITA FRUTAS GRAVIOLA PACOTE 500G
122,306,POLPA DE FRUTA MAXFRUT TANGERINA PACOTE 400G
122,306,POLPA DE FRUTA NOSSA FRUTA CAJA E UMBU PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA UVA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA MARACUJA PACOTE 400G
122,306,POLPA DE FRUTA MAXFRUT UVA PACOTE 400G
122,306,POLPA DE FRUTA NOSSA FRUTA GOIABA PACOTE 1KG
122,306,POLPA DE FRUTA VITA FRUTAS ACEROLA PACOTE 500G
122,306,POLPA DE FRUTA MAXFRUT MANGA PACOTE 400G
122,306,POLPA DE FRUTA DOCE MEL GOIABA PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA MANGA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA ACEROLA PACOTE 400G
122,306,POLPA DE FRUTA ICEFRUIT GRAVIOLA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA TANGERINA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA MARACUJA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA CANAA TANGERINA PACOTE 400G
122,306,POLPA DE FRUTA NOSSA FRUTA TAMARINDO PACOTE 1KG
122,306,POLPA DE FRUTA POMAR DA POLPA ACAI PACOTE 400G
122,306,POLPA DE FRUTA CANAA ABACAXI PACOTE 400G FD C/15
122,306,POLPA DE FRUTA NOSSA FRUTA MANGA PACOTE 1KG
122,306,POLPA DE FRUTA CANAA UVA PACOTE 400G
122,306,POLPA DE FRUTA MAXFRUT GRAVIOLA PACOTE 400G
122,306,POLPA DE FRUTA FRUTNAA CAJA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA VITA FRUTAS MAMAO PACOTE 500G
122,306,POLPA DE FRUTA ALI POLPA UVA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA ALI POLPA CAJU 400G FD C/20
122,306,POLPA DE FRUTA ICEFRUIT MARACUJA PACOTE 400G
122,306,POLPA DE FRUTA VITA FRUTAS GOIABA PACOTE 500G
122,306,POLPA DE FRUTA VITA FRUTAS MARACUJA PACOTE 500G
122,306,POLPA DE FRUTA DOCE MEL MARACUJA PACOTE 1KG
122,306,POLPA DE FRUTA ICEFRUIT CAJU PACOTE 400G
122,306,POLPA DE FRUTA ICEFRUIT MORANGO PACOTE 400G
122,306,POLPA DE FRUTA FRUTABOA ACEROLA PACOTE 500G
122,306,POLPA DE FRUTA ICEFRUIT CAJA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA GOIABA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA VITA FRUTAS CAJA UMBU PACOTE 500G
122,306,POLPA DE FRUTA ALI POLPA ABACAXI PACOTE 400G FD C/20
122,306,POLPA DE FRUTA ALI POLPA GOIABA PACOTE 400G
122,306,POLPA DE FRUTA ICEFRUIT ABACAXI COM HORTELA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA GOIABA PACOTE 400G
122,306,POLPA DE FRUTA BRASFRUT ACEROLA PACOTE 100G FD C/12
122,306,POLPA DE FRUTA CANAA CAJU PACOTE 400G FD C/15
122,306,POLPA DE FRUTA ALI POLPA MARACUJA PACOTE 400G
122,306,POLPA DE FRUTA VITA FRUTAS ABACAXI COM HORTELA PACOTE 500G
122,306,POLPA DE FRUTA ALI POLPA MORANGO PACOTE 400G FD C/20
122,306,POLPA DE FRUTA BRASFRUT GRAVIOLA PACOTE 100G FD C/12
122,306,POLPA DE FRUTA DOCE MEL ACEROLA PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA TANGERINA PACOTE 400G FD C/20
122,306,POLPA DE FRUTA CANAA GOIABA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA CANAA CAJA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA VITA FRUTAS CAJU PACOTE 500G
122,306,POLPA DE FRUTA ALI POLPA CAJU PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA TAMARINDO PACOTE 400G FD C/20
122,306,POLPA DE FRUTA CANAA GRAVIOLA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA CANAA TANGERINA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA MULTIPOLPAS CUPUACU PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA MORANGO PACOTE 400G
122,306,POLPA DE FRUTA DOCE MEL CAJU PACOTE 1KG
122,306,POLPA DE FRUTA POMAR DA POLPA GRAVIOLA PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA MORANGO PACOTE 400G
122,306,POLPA DE FRUTA MAXFRUT GOIABA PACOTE 400G
122,306,POLPA DE FRUTA CANAA MARACUJA PACOTE 1KG FD C/5
122,306,POLPA DE FRUTA ICEFRUIT ACEROLA 400G
122,306,POLPA DE FRUTA POMAR DA POLPA AMEIXA PACOTE 400G
122,306,POLPA DE FRUTA CANAA CAJA PACOTE 400G
122,306,POLPA DE FRUTA ALI POLPA GRAVIOLA PACOTE 400G
122,306,POLPA DE FRUTA VITA FRUTAS TAMARINDO PACOTE 500G
122,306,POLPA DE FRUTA NAT FRUT ACEROLA PACOTE 1KG
122,306,POLPA DE FRUTA ALI POLPA TAMARINDO PACOTE 400G
122,306,POLPA DE FRUTA POMAR DA POLPA ABACAXI PACOTE 400G
122,306,POLPA DE FRUTA CANAA MARACUJA PACOTE 400G FD C/15
122,306,POLPA DE FRUTA POMAR DA POLPA MANGA PACOTE 400G
122,306,POLPA DE FRUTA CANAA ACEROLA 1KG FD C/5
122,306,POLPA DE FRUTA BRASFRUT MARACUJA PACOTE 100G FD C/12
122,306,POLPA DE FRUTA CANAA CAJU PACOTE 1KG FD C/5
122,306,SMOOTHIES MIX DE FRUTAS MACA E BANANA 90G DISPLAY COM 10
122,306,POLPA DE FRUTA ALI POLPA CAJA PACOTE 400G FD C/20
122,306,ACAI MIX COM BANANA POMAR POTE 200ML CX C/12
122,308,ESSENCIA ARTIFICIAL FLEISCHMANN BAUNILHA FRASCO 30ML
122,308,AROMATIZANTE NATURAL FRUTAROM DE CHURRASCO FD C/58KG
122,308,ESSENCIA ARTIFICIAL DR OETKER BAUNILHA FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL REGINA BAUNILHA FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL DR OETKER MORANGO FRASCO 30ML CX C/24
122,308,ESSENCIA ARTIFICIAL FLEISCHMANN BAUNILHA FRASCO 30ML CX C/12
122,308,ESSENCIA ARTIFICIAL DR OETKER RUM FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL REGINA MORANGO FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL DR OETKER MORANGO FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL REGINA LIMAO FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL DR OETKER BAUNILHA FRASCO 30ML CX C/12
122,308,ESSENCIA ARTIFICIAL DR OETKER ABACAXI FRASCO 30ML
122,308,ESSENCIA ALCOOLICAS ARCOLOR BAUNILHA FRASCO PET 960ML
122,308,ESSENCIA ARTIFICIAL JUNCO BAUNILHA FRANSO 30ML CX C/12
122,308,ESSENCIA ARTIFICIAL REGINA BAUNILHA FRASCO 30ML CX C/12
122,308,ESSENCIA ARTIFICIAL REGINA COCO FRASCO 30ML
122,308,AROMATIZANTE NATURAL FRUTAROM DE PRESUNTO FD C/55KG
122,308,ESSENCIA ARTIFICIAL MAVALERIO BAUNILHA FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL ARCOLOR LARANJA PET 960ML
122,308,ESSENCIA ARTIFICIAL REGINA ABACAXI FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL REGINA LARANJA FRASCO 30ML
122,308,ESSENCIA ARTIFICIAL JUNCO MORANGO FRASCO 30ML CX C/12
122,308,ESSENCIA ARTIFICIAL HIKARI BAUNILHA FRASCO 30ML CX C/12
122,308,AROMATIZANTE NATURAL FRUTAROM DE PICANHA FD C/72KG
122,308,AROMATIZANTE NATURAL FRUTAROM DE PRESUNTO FD C/68KG
122,308,CASCAO PARA SORVETE ALFA MIX M CAIXA COM 120
122,308,CASQUINHA DE SORVETE ALFA MIX CASCAO CAIXA 120
122,308,CASCAO PARA SORVETE ALFA MIX G CAIXA COM 120
122,308,CASQUINHA PARA SORVETE BARION KASKETES CAIXA 65G
122,308,CASQUINHA DE SORVETE ALFA MIX BISCOITO DOCE CAIXA COM 300
122,308,CASQUINHA PARA SORVETE ALFA MIX BIJU EXTRA CX C/300
122,308,CASQUINHA PARA SORVETE ALFA MIX COPO BAMBA CAIXA COM 300
122,308,CHOCOLATE EM PO SOLUVEL MAVALERIO 32% CACAU CAIXA 200G
122,308,CHOCOLATE EM PO DU PORTO 50% CACAU PACOTE 1KG CX C/20
122,308,CHOCOLATE EM PO DU PORTO 50% CACAU CAIXA 200G CX C/24
122,308,"CHOCOLATE EM PO HARALD 33% CACAU PACOTE 1,05KG 1"
122,308,"CHOCOLATE EM PO HARALD 33% CACAU PACOTE 1,05KG"
122,308,CHOCOLATE EM PO SOLUVEL FLEISCHMANN CAIXA 200G CX C/24
122,308,CHOCOLATE EM PO NESTLE CAIXA 200G
122,308,CHOCOLATE EM PO GAROTO CAIXA 200G CX C/20
122,308,"CHOCOLATE EM PO 50% HARALD 1,05KG"
122,308,CHOCOLATE EM PO DU PORTO 32% CACAU CAIXA 200G CX C/24
122,308,CHOCOLATE EM PO DR OETKER CAIXA 200G
122,308,CHOCOLATE EM PO BIG MIX 50% CACAU PACOTE 1KG
122,308,"CHOCOLATE EM PO HARALD 50% CACAU PACOTE 1,05KG"
122,308,CHOCOLATE EM PO DR OETKER CAIXA 200G CX C/18
122,308,CHOCOLATE EM PO ZAELI CAIXA 200G CX C/12
122,308,CHOCOLATE EM PO MAVALERIO 32% DE CACAU PACOTE 1KG
122,308,CHOCOLATE EM PO ZAELI CAIXA 500G FD C/20
122,308,CHOCOLATE EM PO SOLUVEL MAVALERIO 32% CACAU PACOTE 200G CX C/12
122,308,CHOCOLATE EM PO PREDILECTA CAIXA 200G
122,308,CHOCOLATE EM PO FLEISCHMANN SOLUVEL CAIXA 200G
122,308,"CHOCOLATE EM PO DU PORTO 50% CACAU PACOTE 1,01KG"
